productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,thcType,cannabinoids,variantCount,tags,url
-6094518264643784836,Diamond CBD,diamondcbd.com,25mg Full Spectrum CBD Gummies - Gummy Bears - Diamond CBD,,15.99,,Gummy,Full Spectrum,"CBD, Full Spectrum",1,,https://diamondcbd.com/products/25mg-full-spectrum-cbd-gummies-gummy-bears-diamond-cbd
6611632809399356169,Diamond CBD,diamondcbd.com,25mg Full Spectrum CBD Gummies - Sour Bears - Diamond CBD,,15.99,,Gummy,Full Spectrum,"CBD, Full Spectrum",1,,https://diamondcbd.com/products/25mg-full-spectrum-cbd-gummies-sour-bears-diamond-cbd
1389051280255152010,Diamond CBD,diamondcbd.com,"1,000mg D9 Nano Powder - Bulk Nano Technology",,10.39,,Other,Delta-9,Delta-9 THC,1,,https://diamondcbd.com/products/1000mg-d9-nano-powder-bulk-nano-technology
2647385339590215375,Diamond CBD,diamondcbd.com,"1,000mg D8 Nano Powder - Bulk Nano Technology",,10.39,,Other,Delta-8,Delta-8 THC,1,,https://diamondcbd.com/products/1000mg-d8-nano-powder-bulk-nano-technology
8629039104766778484,Diamond CBD,diamondcbd.com,"1,000mg HHC Nano Powder - Bulk Nano Technology",,10.39,,Other,HHC,HHC,1,,https://diamondcbd.com/products/1000mg-hhc-nano-powder-bulk-nano-technology
-1005351317760198271,Diamond CBD,diamondcbd.com,"1,000mg Full Spectrum CBD Nano Powder - Bulk Nano Technology",,10.39,,Other,Full Spectrum,"CBD, Full Spectrum",1,,https://diamondcbd.com/products/1000mg-full-spectrum-cbd-nano-powder-bulk-nano-technology
3161958827209873507,Diamond CBD,diamondcbd.com,"1,000mg THCP Nano Powder - Bulk Nano Technology",,27.99,,Other,THC-P,THC-P,1,,https://diamondcbd.com/products/1000mg-thcp-nano-powder-bulk-nano-technology
6995608579329440654,Diamond CBD,diamondcbd.com,"1,000mg THCV Nano Powder - Bulk Nano Technology",,27.99,,Other,THC-V,THC-V,1,,https://diamondcbd.com/products/1000mg-thcv-nano-powder-bulk-nano-technology
8002785655760671320,Diamond CBD,diamondcbd.com,"1,000mg CBN Nano Powder - Bulk Nano Technology",,11.99,,Other,Other,CBN,1,,https://diamondcbd.com/products/1000mg-cbn-nano-powder-bulk-nano-technology
924674015760135544,Diamond CBD,diamondcbd.com,100g Delta 9 Distillate Nano Powder - Bulk Nano Technology,,146.99,,Other,Delta-9,Delta-9 THC,1,,https://diamondcbd.com/products/100g-delta-9-distillate-nano-powder-bulk-nano-technology
638630937874557725,Diamond CBD,diamondcbd.com,100g D8 Nano Powder - Bulk Nano Technology,,146.99,,Other,Delta-8,Delta-8 THC,1,,https://diamondcbd.com/products/100g-d8-nano-powder-bulk-nano-technology
7236709211021683925,Diamond CBD,diamondcbd.com,100g Broad Spectrum CBD Distillate Nano Powder - Bulk Nano Technology,,138.59,,Other,CBD Only,"CBD, Broad Spectrum",1,,https://diamondcbd.com/products/100g-broad-spectrum-cbd-distillate-nano-powder-bulk-nano-technology
-5248675855124475994,Diamond CBD,diamondcbd.com,100g HHC Nano Powder - Bulk Nano Technology,,146.99,,Other,HHC,HHC,1,,https://diamondcbd.com/products/100g-hhc-nano-powder-bulk-nano-technology
-5476055906181226266,Diamond CBD,diamondcbd.com,100g CBD Isolate Nano Powder - Bulk Nano Technology,,134.39,,Other,CBD Only,CBD,1,,https://diamondcbd.com/products/100g-cbd-isolate-nano-powder-bulk-nano-technology
4799517130473994399,Diamond CBD,diamondcbd.com,100g Full Spectrum Distillate Nano Powder - Bulk Nano Technology,,134.39,,Other,Full Spectrum,Full Spectrum,1,,https://diamondcbd.com/products/100g-full-spectrum-distillate-nano-powder-bulk-nano-technology
3377117069016339803,Diamond CBD,diamondcbd.com,100g CBG Isolate Nano Powder - Bulk Nano Technology,,138.59,,Other,Other,CBG,1,,https://diamondcbd.com/products/100g-cbg-isolate-nano-powder-bulk-nano-technology
-3527514986182454481,Diamond CBD,diamondcbd.com,"2,500mg CBD Pain Relief Cream - 4oz - Biotech CBD",,31.99,,Topical,CBD Only,CBD,1,,https://diamondcbd.com/products/2500mg-cbd-pain-relief-cream-4oz-biotech-cbd
6066976006961901871,Diamond CBD,diamondcbd.com,"5,000mg CBD Pain Relief Cream - 4oz - Biotech CBD",,39.99,,Topical,CBD Only,CBD,1,,https://diamondcbd.com/products/5000mg-cbd-pain-relief-cream-4oz-biotech-cbd
-3639191593350731814,Diamond CBD,diamondcbd.com,"1,500mg CBD Pain Relief Cream - 4oz - Biotech CBD",,27.99,,Topical,CBD Only,CBD,1,,https://diamondcbd.com/products/1500mg-cbd-pain-relief-cream-4oz-biotech-cbd
-887305998173342729,Diamond CBD,diamondcbd.com,500mg CBD Pain Relief Cream - 4oz - Biotech CBD,,19.99,,Topical,CBD Only,CBD,1,,https://diamondcbd.com/products/500mg-cbd-pain-relief-cream-4oz-biotech-cbd
-8933337355024859207,Diamond CBD,diamondcbd.com,"1,000mg CBD Pain Relief Cream - 4oz - Biotech CBD",,23.99,,Topical,CBD Only,CBD,1,,https://diamondcbd.com/products/1000mg-cbd-pain-relief-cream-4oz-biotech-cbd
2718121843210561886,Diamond CBD,diamondcbd.com,"7,500mg CBD Pain Relief Cream - 4oz - Biotech CBD",,51.99,,Topical,CBD Only,CBD,1,,https://diamondcbd.com/products/7500mg-cbd-pain-relief-cream-4oz-biotech-cbd
-2302660080890549634,Diamond CBD,diamondcbd.com,"1,000mg CBD Muscle and Joint Roll-On - 3oz - Biotech CBD",,23.99,,Flower,CBD Only,CBD,1,,https://diamondcbd.com/products/1000mg-cbd-muscle-and-joint-roll-3oz-biotech-cbd
7394251761842292788,Diamond CBD,diamondcbd.com,"20mg Arouse Sexual Euphoria Gummies - D9, THCP, Broad Spectrum CBD, THCV - Strawberry - Chill Plus",,22.49,,Gummy,Delta-9,"Delta-9 THC, CBD, THC-V, THC-P, Broad Spectrum",1,,https://diamondcbd.com/products/20mg-arouse-sexual-euphoria-gummies-d9-thcp-broad-spectrum-cbd-thcv-strawberry-chill-plus
-316203379208185480,Diamond CBD,diamondcbd.com,"45mg D9, CBD Isolate, CBN, Melatonin Gummies - D9 THC",,27.19,,Gummy,Delta-9,"Delta-9 THC, CBD, CBN",1,,https://diamondcbd.com/products/45mg-d9-cbd-isolate-cbn-melatonin-gummies-d9-thc
-5142918304363635037,Diamond CBD,diamondcbd.com,"500mg D8, D9, THCP, Live Resin Gummies - Beast",,3.59,,Gummy,Delta-8,"Delta-9 THC, Delta-8 THC, THC-P",1,,https://diamondcbd.com/products/500mg-d8-d9-thcp-live-resin-gummies-beast
-7074081648537184293,Diamond CBD,diamondcbd.com,"32.5mg D8, D9, THCP, Live Resin Gummies - Chill Extreme",,23.99,,Gummy,Delta-8,"Delta-9 THC, Delta-8 THC, THC-P",1,,https://diamondcbd.com/products/325mg-d8-d9-thcp-live-resin-gummies-chill-extreme
-5448795466862647604,Diamond CBD,diamondcbd.com,"140mg Full Spectrum CBD, CBN, Melatonin, L-Theanine Gummies - Blackberry - Chill",,33.99,,Gummy,Full Spectrum,"CBD, CBN, Full Spectrum",1,,https://diamondcbd.com/products/140mg-full-spectrum-cbd-cbn-melatonin-l-theanine-gummies-blackberry-chill
-5641413216901858712,Diamond CBD,diamondcbd.com,"25mg Triple D Blend - D8, D9, D10 - Chill Extreme",,21.99,,Other,Delta-8,"Delta-9 THC, Delta-8 THC",1,,https://diamondcbd.com/products/25mg-triple-d-blend-d8-d9-d10-chill-extreme
-3751333121125265971,Diamond CBD,diamondcbd.com,25mg Full Spectrum CBD Capsules - 60ct - Diamond CBD,,27.99,,Capsule,Full Spectrum,"CBD, Full Spectrum",1,,https://diamondcbd.com/products/25mg-full-spectrum-cbd-capsules-60ct-diamond-cbd
-966422447021733079,Diamond CBD,diamondcbd.com,25mg CBD Isolate Capsules - 60ct - Diamond CBD,,27.99,,Capsule,CBD Only,CBD,1,,https://diamondcbd.com/products/25mg-cbd-isolate-capsules-60ct-diamond-cbd
3139950386880233962,Diamond CBD,diamondcbd.com,"1,000mg Delta 8 Vape Pens Bundle - 10X",,50.36,,Vape,Delta-8,Delta-8 THC,1,,https://diamondcbd.com/products/1000mg-delta-8-vape-pens-bundle-10x
-9082909615684014679,Diamond CBD,diamondcbd.com,CBD - Mystery Box,,58.50,,Other,CBD Only,CBD,1,,https://diamondcbd.com/products/cbd-mystery-box
-1916265764959213863,Diamond CBD,diamondcbd.com,THC Seltzer Variety Pack 1 - 6 Pack,,22.63,,Beverage,Other,,1,,https://diamondcbd.com/products/thc-seltzer-variety-pack-1-6-pack
-6670751484651679781,Diamond CBD,diamondcbd.com,Hybrid D8 + Live Resin Gummies Bundle - Chill Extreme,,152.96,,Gummy,Delta-8,Delta-8 THC,1,,https://diamondcbd.com/products/hybrid-d8-live-resin-gummies-bundle-chill-extreme
3469774454343459308,Diamond CBD,diamondcbd.com,150mg D8 & THCA Gummies Bundle,,94.47,,Gummy,Delta-8,"Delta-8 THC, THC-A",1,,https://diamondcbd.com/products/150mg-d8-thca-gummies-bundle
3164526766729011701,Diamond CBD,diamondcbd.com,THC Seltzer Variety Pack 2 - 6 Pack,,22.63,,Beverage,Other,,1,,https://diamondcbd.com/products/thc-seltzer-variety-pack-2-6-pack
8659192152314,Moonwlkr,moonwlkr.com,CBD:CBN Sleep Gummies — Mixed Berry,,34.99,49.99,Gummy,CBD Only,"CBD, CBN",3,,https://moonwlkr.com/products/cbdcbn-sleep-gummies-mixed-berry
8967364182266,Moonwlkr,moonwlkr.com,Limited Edition Delta 8 Gummies  — Mystery Flavor,,59.99,79.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/limited-edition-delta-8-gummies-mystery-flavor
8967373979898,Moonwlkr,moonwlkr.com,Limited Edition Delta 9 Gummies  — Mystery Flavor,,59.99,79.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/limited-edition-delta-9-gummies-mystery-flavor
9008856957178,Moonwlkr,moonwlkr.com,Delta 8 Gummies — Peach OG,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-peach-og
9008857972986,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Berry Cream,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/delta-9-gummies-berry-cream
9008860004602,Moonwlkr,moonwlkr.com,D8 : D9 Gummies — Berry Cream,,47.99,59.99,Gummy,Delta-8,"Delta-9 THC, Delta-8 THC",3,,https://moonwlkr.com/products/d8-d9-gummies-berry-cream
8659197133050,Moonwlkr,moonwlkr.com,CBD: CBN : THC Sleep Gummies — Totally Tropical,,39.99,49.99,Gummy,CBD Only,"CBD, CBN",3,,https://moonwlkr.com/products/cbd-thc-melatonin-gummies-totally-tropical-extra-strength-sleep
8659193004282,Moonwlkr,moonwlkr.com,Delta 8 Tincture — Orange Cremesicle,,39.99,49.99,Tincture,Delta-8,Delta-8 THC,1,,https://moonwlkr.com/products/1000mg-delta-8-orange-cremesicle-tincture
8737312801018,Moonwlkr,moonwlkr.com,Libido Gummies - Passion Berry,,34.99,49.99,Gummy,Other,,3,,https://moonwlkr.com/products/libido-gummies-passion-berry-zero-thc
8725910126842,Moonwlkr,moonwlkr.com,Sleep Gummies - Caramel Apple Dream,,34.99,49.99,Gummy,Other,,3,,https://moonwlkr.com/products/sleep-gummies-caramel-apple-dream
8715007721722,Moonwlkr,moonwlkr.com,Vaporized Voyager Bundle,,61.99,,Vape,Delta-8,Delta-8 THC,1,,https://moonwlkr.com/products/vaporized-voyager-bundle
8715004772602,Moonwlkr,moonwlkr.com,Double Star Delta 8 Duo,,69.99,,Gummy,Delta-8,Delta-8 THC,1,,https://moonwlkr.com/products/double-star-delta-8-duo
8715001299194,Moonwlkr,moonwlkr.com,Deep Space Delta 9 Duo,,69.99,,Gummy,Delta-9,Delta-9 THC,1,,https://moonwlkr.com/products/deep-space-delta-9-duo
8714989043962,Moonwlkr,moonwlkr.com,Sleep Gummy Bundle,,69.99,,Gummy,CBD Only,"CBD, CBN",1,,https://moonwlkr.com/products/sleep-gummy-bundle
8714984292602,Moonwlkr,moonwlkr.com,Potent Partners Bundle,,84.99,,Gummy,Delta-8,"Delta-9 THC, Delta-8 THC, THC-P",1,,https://moonwlkr.com/products/potent-partners-bundle
8714978492666,Moonwlkr,moonwlkr.com,THCP Twin Blends Bundle,,84.99,,Gummy,THC-P,THC-P,1,,https://moonwlkr.com/products/thcp-twin-blends-bundle
8714935861498,Moonwlkr,moonwlkr.com,Delta 8 Flavor Blast Bundle,,52.99,,Gummy,Delta-8,Delta-8 THC,1,,https://moonwlkr.com/products/delta-8-flavor-blast-bundle
8711532183802,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Tangerine Dream,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/delta-9-gummies-tangerine-dream
8711531331834,Moonwlkr,moonwlkr.com,Delta 8 Gummies — Strawberry Mojito,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-strawberry-mojito
8711529627898,Moonwlkr,moonwlkr.com,THCP Blend Gummies — Peaches & Cream,,47.99,59.99,Gummy,THC-P,THC-P,3,,https://moonwlkr.com/products/thcp-blend-gummies-peaches-cream
8659877429498,Moonwlkr,moonwlkr.com,CBD: CBN : THC Sleep Gummies — Sample Pack,,9.99,,Gummy,CBD Only,"CBD, CBN",1,,https://moonwlkr.com/products/cbd-cbn-thc-gummies-totally-tropical-extra-strength-sleep-sample-pack
8659872612602,Moonwlkr,moonwlkr.com,THCP Blend Gummies — Strawnana,,47.99,59.99,Gummy,THC-P,THC-P,3,,https://moonwlkr.com/products/thc-p-blend-gummies-strawnana-900mg
8659869335802,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Sample Pack,,9.99,,Gummy,Delta-9,Delta-9 THC,1,,https://moonwlkr.com/products/delta-9-gummies-assorted-sample-pack
8659865567482,Moonwlkr,moonwlkr.com,Delta 8 Gummies — Pink Lemonade,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-pink-lemonade-625mg
8659864617210,Moonwlkr,moonwlkr.com,CBD : THC Gummies — Watermelon Zkittlez,,39.99,49.99,Gummy,CBD Only,CBD,3,,https://moonwlkr.com/products/cbd-thc-gummies-watermelon-zkittlez
8659862716666,Moonwlkr,moonwlkr.com,CBD : THC Gummies — Blue Dream Berry,,39.99,49.99,Gummy,CBD Only,CBD,3,,https://moonwlkr.com/products/cbd-thc-gummies-blue-dream-berry
8659858882810,Moonwlkr,moonwlkr.com,Delta 8 1G Vape — Strawberry Gelato,,29.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/calypso-strawberry-gelato-delta-8-vape-cartridge
8659198443770,Moonwlkr,moonwlkr.com,Delta 8 Gummies - Pina Colada,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-pina-colada
8659198345466,Moonwlkr,moonwlkr.com,1G THCA Pre-roll - 1 Count | Sample Pack,,12.99,,Flower,THC-A,THC-A,1,restricted_MI,https://moonwlkr.com/products/1g-thca-pre-roll-1-count-sample-pack
8659198312698,Moonwlkr,moonwlkr.com,Delta 9 Libido Gummies — Passion Berry,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/libido-gummies-passion-berry
8659198247162,Moonwlkr,moonwlkr.com,THCA Moonrocks | Girl Scout Cookies | 3.5g,,49.99,59.99,Edible,THC-A,THC-A,3,,https://moonwlkr.com/products/thca-moonrocks-girl-scout-cookies
8659198148858,Moonwlkr,moonwlkr.com,Microdose Gummies | Tangerine Dream,,34.99,49.99,Gummy,Delta-9,Delta-9 THC,3,test,https://moonwlkr.com/products/microdose-gummies-tangerine-dream
8659198050554,Moonwlkr,moonwlkr.com,Microdose Gummies | Cosmic Lemon Lime,,34.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/microdose-gummies-cosmic-lemon-lime
8659197755642,Moonwlkr,moonwlkr.com,D8 : D9 Gummies — Blueberry Lemonade,,47.99,59.99,Gummy,Delta-8,"Delta-9 THC, Delta-8 THC",3,,https://moonwlkr.com/products/d8-d9-blueberry-lemonade
8659197690106,Moonwlkr,moonwlkr.com,Celestial Blend 2G Disposable —  Sour Citrus Diesel,,34.99,49.99,Vape,Delta-8,"Delta-8 THC, CBD, THC-P, THC-A",3,,https://moonwlkr.com/products/celestial-blend-2g-disposable-sour-citrus-deisel
8659197526266,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Raspberry Kiwi,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/delta-9-gummies-raspberry-kiwi-250mg
8659197395194,Moonwlkr,moonwlkr.com,THCP Blend Gummies — Mango Punch,,47.99,59.99,Gummy,THC-P,THC-P,3,,https://moonwlkr.com/products/thc-p-blend-gummies-mango-punch-900mg
8659197264122,Moonwlkr,moonwlkr.com,CBD : CBG : THC Pain Relief Gummies — Orange Creme,,39.99,49.99,Gummy,CBD Only,"CBD, CBG",3,,https://moonwlkr.com/products/cbd-cbg-thc-gummies-orange-creme-extra-strength-pain-relief
8659197067514,Moonwlkr,moonwlkr.com,CBD : THC Gummies — Citrus Berry,,39.99,49.99,Gummy,CBD Only,CBD,3,,https://moonwlkr.com/products/full-spectrum-hemp-51-cbd-thc-citrus-berry-blast-900mg
8659196936442,Moonwlkr,moonwlkr.com,CBD : THC Gummies — Purple Berry,,39.99,49.99,Gummy,CBD Only,CBD,3,,https://moonwlkr.com/products/full-spectrum-hemp-51-cbd-thc-purple-berry-900mg
8659196838138,Moonwlkr,moonwlkr.com,THCP Gummies — Sample Pack,,9.99,,Gummy,THC-P,THC-P,1,,https://moonwlkr.com/products/thcp-gummies-sample-pack
8659196379386,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Meteoroids,,27.99,39.99,Gummy,Delta-9,Delta-9 THC,1,,https://moonwlkr.com/products/delta-9-gummies-meteoroids-variety-pack-200mg
8659196313850,Moonwlkr,moonwlkr.com,Delta 8 2G Disposable — Tiger’s Blood,,34.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-disposable-vape-2g-tigers-blood
8659196215546,Moonwlkr,moonwlkr.com,Delta 8 2G Disposable — Outer Space Sauce,,34.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-disposable-vape-2g-outer-space-sauce
8659196051706,Moonwlkr,moonwlkr.com,Delta 8 2G Disposable — Strawberry Champagne,,34.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-disposable-vape-2g-strawberry-champagne
8659195986170,Moonwlkr,moonwlkr.com,Delta 8 2G Disposable — Mango Kush,,34.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-disposable-vape-2g-mango-kush
8659195822330,Moonwlkr,moonwlkr.com,Delta 8 2G Disposable — Pineapple Train Wreck,,34.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-disposable-vape-2g-pineapple-train-wreck
8659195494650,Moonwlkr,moonwlkr.com,HHC Gummies — Black Raspberry,,39.99,49.99,Gummy,HHC,HHC,3,,https://moonwlkr.com/products/hhc-gummies-black-raspberry-625mg-25mgx25ct
8659195298042,Moonwlkr,moonwlkr.com,HHC Gummies — Blue Dream Berry,,39.99,49.99,Gummy,Delta-8,"Delta-8 THC, HHC",3,,https://moonwlkr.com/products/hhc-gummies-blue-dream-berry-625mg-25mgx25ct
8659195232506,Moonwlkr,moonwlkr.com,HHC Gummies — Watermelon Zkittlez,,39.99,49.99,Gummy,Delta-8,"Delta-8 THC, HHC",3,,https://moonwlkr.com/products/hhc-gummies-watermelon-zkittlez-625mg-25mgx25ct
8659195035898,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Pink Lemonade,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/delta-9-gummies-pink-lemonade-250mg
8659194970362,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Black Raspberry,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/delta-9-gummies-black-raspberry-250mg
8659194904826,Moonwlkr,moonwlkr.com,Delta 9 Gummies — Sangria,,39.99,49.99,Gummy,Delta-9,Delta-9 THC,3,,https://moonwlkr.com/products/delta-9-gummies-sangria-250mg
8659194773754,Moonwlkr,moonwlkr.com,Delta 8 : CBD — Watermelon Zkittlez,,39.99,49.99,Other,Delta-8,"Delta-8 THC, CBD",3,,https://moonwlkr.com/products/delta-8-thc-cbd-gummies-watermelon-zkittles-25-count
8659194708218,Moonwlkr,moonwlkr.com,Delta 8 : CBD — Sour Strawberry Diesel,,39.99,49.99,Other,Delta-8,"Delta-8 THC, CBD",3,,https://moonwlkr.com/products/delta-8-thc-cbd-gummies-sour-strawberry-25-count
8659194609914,Moonwlkr,moonwlkr.com,Delta 8 : CBD — Blue Dream Berry,,39.99,49.99,Other,Delta-8,"Delta-8 THC, CBD",3,,https://moonwlkr.com/products/delta-8-thc-cbd-gummies-blue-dream-berry-25-count
8659194544378,Moonwlkr,moonwlkr.com,Delta 8 : CBD  — Black Raspberry,,39.99,49.99,Gummy,Delta-8,"Delta-8 THC, CBD",3,,https://moonwlkr.com/products/delta-8-thc-cbd-gummies-black-raspberry-25-count
8659194478842,Moonwlkr,moonwlkr.com,Delta 8 Gummies — Blood Orange,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-blood-orange-625mg
8659194315002,Moonwlkr,moonwlkr.com,CBD : CBG Pain Relief Gummies — Orange Creme,,34.99,49.99,Gummy,CBD Only,"CBD, CBG",3,,https://moonwlkr.com/products/turmeric-pain-relief-gummies
8659194249466,Moonwlkr,moonwlkr.com,Delta 8 1G Vape — Granddaddy Berry,,29.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-vape-cart-granddaddy-purple-elara
8659194183930,Moonwlkr,moonwlkr.com,Delta 8 1G Vape — Green Mango Crack,,29.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-vape-cart-green-mango-crack-ganymede
8659194085626,Moonwlkr,moonwlkr.com,Delta 8 1G Vape — Blue Moon,,29.99,49.99,Vape,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-thc-vape-cart-blue-moon-dione
8659194020090,Moonwlkr,moonwlkr.com,Delta 8 Gummies — Pineapple Express,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-pineapple-express-625mg
8659193921786,Moonwlkr,moonwlkr.com,Delta 8 Gummies — Watermelon Zkittlez,,39.99,49.99,Gummy,Delta-8,Delta-8 THC,3,,https://moonwlkr.com/products/delta-8-gummies-watermelon-zkittles-625mg
